PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MI,19820,"Detroit-Warren-Livonia, MI",11-3041,Compensation and benefits managers,,510,7.5,0.291,47.95,99740,3.9,24.38,30.95,43.42,56.98,79.83,50720,64370,90320,118530,166040,,
MI,19820,"Detroit-Warren-Livonia, MI",11-3042,Training and development managers,,390,13.8,0.219,42.02,87390,3.5,22.03,30.90,40.09,52.86,62.44,45830,64270,83400,109950,129880,,
MI,19820,"Detroit-Warren-Livonia, MI",11-3049,"Human resources managers, all other",,880,8.3,0.497,54.29,112910,3.2,31.58,37.45,50.21,67.84,#,65690,77900,104440,141100,#,,
MI,19820,"Detroit-Warren-Livonia, MI",11-3051,Industrial production managers,,4610,11.7,2.607,50.98,106030,1.7,30.01,38.73,49.91,61.70,73.41,62430,80560,103810,128330,152690,,
MI,19820,"Detroit-Warren-Livonia, MI",11-3061,Purchasing managers,,960,6.1,0.545,47.09,97950,2.8,26.01,34.81,44.31,57.98,70.81,54100,72400,92170,120600,147290,,
MI,19820,"Detroit-Warren-Livonia, MI",11-3071,"Transportation, storage, and distribution managers",,1210,7.4,0.686,44.75,93080,4.6,23.78,30.84,41.68,55.99,67.55,49470,64150,86690,116460,140500,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9021,Construction managers,,2240,11.7,1.270,43.64,90780,3.6,26.61,30.87,38.34,51.03,67.23,55350,64220,79740,106150,139830,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9032,"Education administrators, elementary and secondary school",,2230,3.8,1.263,*,97840,3.6,*,*,*,*,*,67170,84260,97430,111710,129600,True,
MI,19820,"Detroit-Warren-Livonia, MI",11-9033,"Education administrators, postsecondary",,1110,4.0,0.630,48.76,101430,9.4,24.87,32.14,42.18,58.63,#,51720,66840,87740,121940,#,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9039,"Education administrators, all other",,370,15.9,0.208,35.44,73720,4.2,17.92,22.97,32.67,47.43,55.69,37270,47790,67950,98660,115840,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9041,Engineering managers,,4970,6.3,2.816,58.04,120710,1.8,40.84,47.35,56.29,66.32,79.95,84940,98480,117080,137950,166300,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9051,Food service managers,,1560,7.5,0.881,27.70,57620,4.9,14.68,18.16,24.93,33.11,46.87,30530,37770,51850,68860,97480,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9061,Funeral directors,,370,18.0,0.211,32.62,67850,8.5,17.51,23.30,31.23,35.84,50.66,36430,48470,64950,74540,105370,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9081,Lodging managers,,160,17.4,0.089,26.73,55590,12.1,13.53,18.12,24.20,37.59,43.83,28130,37680,50330,78190,91160,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9111,Medical and health services managers,,4080,4.7,2.311,41.89,87130,2.9,23.40,29.98,36.63,47.64,67.67,48660,62360,76190,99100,140760,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9121,Natural sciences managers,,220,18.7,0.122,50.89,105840,7.2,22.99,34.55,43.64,57.39,#,47810,71860,90770,119370,#,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9131,Postmasters and mail superintendents,,90,0.0,0.053,37.73,78480,1.3,26.91,32.43,37.77,40.93,46.78,55980,67450,78550,85130,97300,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9141,"Property, real estate, and community association managers",,2610,7.2,1.476,26.32,54750,5.0,12.18,15.79,20.24,30.29,45.41,25340,32850,42100,63000,94450,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9151,Social and community service managers,,1140,7.2,0.647,28.37,59000,2.3,16.16,21.11,27.01,34.19,42.32,33620,43900,56190,71120,88030,,
MI,19820,"Detroit-Warren-Livonia, MI",11-9199,"Managers, all other",,5660,6.6,3.204,51.97,108100,3.6,26.81,34.33,46.33,63.17,#,55770,71400,96370,131380,#,,
MI,19820,"Detroit-Warren-Livonia, MI",13-0000,Business and financial operations occupations,major,95590,2.5,54.115,32.97,68590,1.3,16.87,22.20,30.05,40.30,52.56,35090,46170,62510,83830,109320,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1011,"Agents and business managers of artists, performers, and athletes",,80,29.1,0.045,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1021,"Purchasing agents and buyers, farm products",,100,19.1,0.055,26.67,55480,6.1,17.11,20.27,28.32,31.93,35.24,35590,42160,58900,66410,73300,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1022,"Wholesale and retail buyers, except farm products",,980,13.5,0.553,27.84,57910,8.4,14.07,17.22,23.16,32.04,47.90,29270,35810,48170,66640,99640,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1023,"Purchasing agents, except wholesale, retail, and farm products",,5590,5.4,3.166,33.61,69900,2.1,19.60,24.15,32.82,42.17,50.98,40770,50230,68270,87710,106040,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1031,"Claims adjusters, examiners, and investigators",,3760,9.0,2.128,28.38,59040,3.0,18.26,21.82,27.42,34.33,39.98,37980,45390,57040,71410,83150,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1032,"Insurance appraisers, auto damage",,**,**,**,20.90,43480,4.8,16.50,17.42,18.97,23.55,29.71,34330,36240,39450,48990,61810,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1041,"Compliance officers, except agriculture, construction, health and safety, and transportation",,3280,3.3,1.859,28.14,58530,4.8,16.06,19.68,25.86,32.38,41.14,33410,40940,53780,67350,85570,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1051,Cost estimators,,2740,7.4,1.554,33.10,68840,2.4,18.35,24.05,31.50,39.40,48.62,38170,50030,65510,81950,101140,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1061,Emergency management specialists,,100,5.7,0.057,34.43,71610,4.0,21.18,23.93,33.32,42.65,49.55,44040,49780,69310,88710,103070,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1071,"Employment, recruitment, and placement specialists",,2560,13.3,1.447,25.34,52700,7.2,13.36,17.29,21.24,31.64,45.53,27780,35960,44180,65810,94690,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1072,"Compensation, benefits, and job analysis specialists",,1390,6.7,0.787,30.59,63620,2.5,18.40,22.23,28.18,36.57,48.97,38280,46240,58620,76070,101860,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1073,Training and development specialists,,2090,11.4,1.186,27.62,57450,1.8,16.48,20.39,26.94,33.63,40.90,34280,42420,56040,69950,85070,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1079,"Human resources, training, and labor relations specialists, all other",,3890,8.8,2.201,27.48,57150,3.8,12.71,20.91,26.22,33.21,43.63,26430,43490,54530,69070,90760,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1081,Logisticians,,3230,7.1,1.829,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1111,Management analysts,,5520,6.3,3.125,39.89,82980,3.2,21.21,27.16,36.45,48.56,64.08,44110,56480,75810,101010,133290,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1121,Meeting and convention planners,,590,14.1,0.334,21.56,44840,4.9,12.54,14.98,20.22,26.49,32.45,26090,31170,42060,55100,67500,,
MI,19820,"Detroit-Warren-Livonia, MI",13-1199,"Business operations specialists, all other",,22420,5.9,12.690,37.73,78470,1.9,18.57,25.92,35.24,46.70,61.10,38620,53920,73310,97140,127090,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2011,Accountants and auditors,,16980,4.8,9.613,31.80,66150,1.6,19.06,23.05,28.52,37.04,48.61,39640,47940,59330,77050,101100,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2021,Appraisers and assessors of real estate,,930,23.7,0.528,26.57,55270,7.8,15.62,18.23,26.65,32.81,39.38,32490,37910,55440,68250,81920,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2031,Budget analysts,,760,13.9,0.433,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2041,Credit analysts,,810,16.6,0.458,26.76,55660,2.7,16.70,19.43,23.90,32.62,41.15,34740,40420,49720,67840,85580,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2051,Financial analysts,,3310,8.4,1.875,39.17,81470,2.4,23.12,29.04,37.94,46.95,56.67,48100,60410,78920,97650,117870,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2052,Personal financial advisors,,1830,14.5,1.033,46.35,96410,11.5,15.00,20.39,28.84,61.21,#,31200,42400,59990,127320,#,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2053,Insurance underwriters,,940,15.9,0.530,30.71,63880,5.0,20.28,23.34,28.35,35.78,46.39,42170,48540,58960,74430,96490,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2061,Financial examiners,,170,25.4,0.097,36.57,76070,8.0,21.74,25.38,34.18,44.80,56.75,45220,52790,71090,93190,118040,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2071,Loan counselors,,390,22.1,0.221,22.47,46730,4.8,14.31,17.49,22.06,27.23,31.78,29770,36380,45880,56640,66100,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2072,Loan officers,,**,**,**,26.52,55170,7.1,13.60,17.38,24.16,31.19,40.78,28290,36160,50250,64870,84810,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2081,"Tax examiners, collectors, and revenue agents",,**,**,**,33.62,69940,1.6,18.99,21.14,31.79,45.15,50.33,39510,43970,66130,93900,104690,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2082,Tax preparers,,2150,26.6,1.215,12.71,26430,8.6,8.07,8.72,9.75,13.62,24.00,16780,18130,20280,28330,49920,,
MI,19820,"Detroit-Warren-Livonia, MI",13-2099,"Financial specialists, all other",,4000,11.3,2.265,32.89,68410,3.8,17.65,21.92,30.43,40.05,51.88,36720,45590,63300,83310,107900,,
MI,19820,"Detroit-Warren-Livonia, MI",15-0000,Computer and mathematical science occupations,major,49510,2.9,28.027,35.28,73380,1.3,18.85,26.04,34.92,43.88,52.88,39220,54170,72630,91260,109980,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1011,"Computer and information scientists, research",,120,22.6,0.070,50.00,104010,6.1,30.41,38.57,46.69,55.84,67.60,63260,80220,97120,116140,140620,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1021,Computer programmers,,6430,8.8,3.639,35.54,73930,2.6,22.08,27.70,35.30,42.58,51.31,45930,57610,73430,88560,106730,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1031,"Computer software engineers, applications",,5820,9.0,3.293,39.27,81690,1.4,26.81,31.70,38.31,46.34,54.54,55760,65940,79680,96390,113440,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1032,"Computer software engineers, systems software",,4850,12.5,2.749,39.88,82960,2.3,25.49,32.91,39.71,47.04,55.80,53010,68450,82600,97850,116050,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1041,Computer support specialists,,8400,6.7,4.753,22.51,46830,2.2,12.85,16.44,21.04,27.20,34.30,26720,34200,43770,56580,71350,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1051,Computer systems analysts,,8550,6.1,4.838,40.42,84070,1.6,27.03,33.23,40.17,47.42,55.65,56220,69130,83560,98630,115740,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1061,Database administrators,,1590,7.7,0.897,35.05,72900,2.2,21.10,26.85,33.86,41.55,49.38,43890,55850,70430,86420,102700,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1071,Network and computer systems administrators,,4290,4.8,2.429,33.89,70490,2.1,21.20,26.32,32.83,40.65,48.60,44090,54740,68290,84560,101090,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1081,Network systems and data communications analysts,,3350,14.5,1.895,36.58,76080,2.1,24.13,28.85,34.75,42.92,53.26,50180,60020,72280,89270,110780,,
MI,19820,"Detroit-Warren-Livonia, MI",15-1099,"Computer specialists, all other",,4010,7.8,2.271,35.88,74630,2.9,14.27,23.65,34.87,47.78,58.88,29690,49180,72530,99390,122460,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2011,Actuaries,,230,9.1,0.130,42.40,88190,2.7,25.75,30.40,38.40,55.91,66.71,53560,63230,79880,116280,138750,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2031,Operations research analysts,,1600,10.2,0.908,42.87,89170,2.9,25.53,32.49,42.22,53.84,62.74,53100,67590,87820,111990,130500,,
MI,19820,"Detroit-Warren-Livonia, MI",15-2041,Statisticians,,240,24.3,0.138,35.48,73810,2.0,24.87,29.71,35.12,40.34,47.85,51730,61800,73060,83910,99540,,
MI,19820,"Detroit-Warren-Livonia, MI",17-0000,Architecture and engineering occupations,major,68590,6.0,38.832,37.35,77690,1.6,21.30,28.31,37.13,46.20,54.60,44310,58890,77240,96100,113570,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1011,"Architects, except landscape and naval",,1040,12.2,0.587,35.36,73550,2.4,23.01,29.13,34.62,41.65,48.70,47870,60600,72020,86630,101300,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1012,Landscape architects,,110,36.3,0.061,27.08,56330,8.4,16.01,20.87,27.88,33.23,37.66,33290,43400,58000,69110,78340,,
MI,19820,"Detroit-Warren-Livonia, MI",17-1022,Surveyors,,500,30.3,0.281,27.34,56860,4.8,15.81,21.05,25.27,32.56,44.82,32890,43790,52570,67730,93230,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2031,Biomedical engineers,,**,**,**,32.30,67170,2.2,18.38,24.45,33.35,39.75,47.27,38230,50860,69380,82680,98310,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2041,Chemical engineers,,270,18.9,0.150,39.41,81960,5.0,24.69,29.48,36.69,46.43,64.63,51350,61320,76310,96580,134420,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2051,Civil engineers,,3510,10.7,1.986,35.40,73630,2.0,22.17,27.38,33.64,43.22,51.97,46120,56950,69970,89900,108100,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2061,Computer hardware engineers,,810,20.8,0.460,46.65,97040,5.7,26.19,35.01,41.60,56.07,71.00,54470,72830,86520,116620,147690,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2071,Electrical engineers,,2950,9.2,1.670,40.19,83590,2.8,27.72,32.42,38.62,47.05,55.10,57660,67430,80330,97850,114610,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2072,"Electronics engineers, except computer",,1220,15.3,0.689,37.92,78870,1.8,26.79,30.54,36.66,44.11,52.05,55730,63530,76250,91750,108270,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2081,Environmental engineers,,820,22.9,0.465,38.43,79930,2.2,25.33,31.54,37.75,45.24,54.08,52690,65600,78510,94090,112490,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2111,"Health and safety engineers, except mining safety engineers and inspectors",,400,22.5,0.224,40.88,85030,2.5,29.07,33.14,38.57,49.40,59.43,60470,68940,80220,102760,123600,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2112,Industrial engineers,,11370,8.0,6.438,40.60,84450,1.1,28.86,34.83,40.92,47.24,52.95,60020,72450,85120,98260,110130,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2131,Materials engineers,,650,25.7,0.369,40.18,83580,6.9,27.66,31.71,37.30,49.34,59.84,57540,65960,77580,102630,124460,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2141,Mechanical engineers,,**,**,**,43.17,89800,1.5,29.74,36.26,43.10,50.96,58.81,61850,75430,89650,106000,122320,,
MI,19820,"Detroit-Warren-Livonia, MI",17-2199,"Engineers, all other",,6860,8.8,3.885,41.63,86590,2.8,23.80,30.74,40.64,50.99,62.34,49510,63940,84530,106050,129670,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3011,Architectural and civil drafters,,850,20.7,0.483,23.85,49620,4.2,16.16,18.44,21.81,28.62,35.91,33620,38360,45360,59540,74690,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3012,Electrical and electronics drafters,,610,23.3,0.343,27.76,57730,2.5,15.66,22.54,27.90,34.14,38.77,32560,46890,58020,71010,80650,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3013,Mechanical drafters,,1940,17.5,1.100,26.52,55160,1.8,15.69,21.09,26.28,32.27,38.27,32640,43860,54670,67120,79610,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3019,"Drafters, all other",,**,**,**,19.22,39980,4.0,11.53,14.56,18.90,23.04,27.91,23970,30280,39320,47920,58050,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3021,Aerospace engineering and operations technicians,,40,34.0,0.020,27.15,56460,6.3,18.92,21.89,25.11,31.55,39.89,39360,45520,52220,65620,82980,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3022,Civil engineering technicians,,1590,21.8,0.902,23.19,48240,2.2,15.15,18.68,22.77,27.20,32.28,31510,38850,47360,56570,67140,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3023,Electrical and electronic engineering technicians,,2180,10.2,1.234,24.15,50230,2.4,14.66,19.24,24.35,29.38,32.75,30490,40010,50650,61120,68120,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3024,Electro-mechanical technicians,,**,**,**,29.05,60420,4.4,16.80,21.61,30.85,36.43,40.30,34940,44960,64170,75760,83820,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3025,Environmental engineering technicians,,330,20.3,0.188,21.81,45360,3.3,14.52,17.51,21.19,24.53,30.18,30210,36420,44070,51030,62780,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3026,Industrial engineering technicians,,2190,7.6,1.240,23.81,49530,2.6,14.44,18.07,23.77,29.38,33.29,30030,37580,49430,61110,69240,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3027,Mechanical engineering technicians,,3110,9.8,1.759,26.04,54160,2.4,17.06,20.55,25.73,31.46,36.27,35490,42740,53520,65430,75430,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3029,"Engineering technicians, except drafters, all other",,**,**,**,28.60,59480,1.9,17.23,25.14,29.11,32.85,39.22,35830,52290,60550,68340,81580,,
MI,19820,"Detroit-Warren-Livonia, MI",17-3031,Surveying and mapping technicians,,480,18.5,0.272,19.62,40810,3.1,13.22,15.43,19.37,23.68,26.81,27500,32090,40280,49260,55770,,
MI,19820,"Detroit-Warren-Livonia, MI",19-0000,"Life, physical, and social science occupations",major,11290,5.4,6.393,31.10,64690,2.4,15.55,20.72,27.71,38.24,50.94,32340,43100,57640,79530,105950,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1022,Microbiologists,,60,33.3,0.034,31.46,65430,6.9,20.40,22.72,27.46,35.32,53.87,42430,47260,57120,73460,112050,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1029,"Biological scientists, all other",,150,30.6,0.085,31.68,65900,4.4,21.13,26.26,31.40,35.82,43.50,43950,54630,65300,74510,90480,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1031,Conservation scientists,,30,35.3,0.019,29.69,61760,5.8,18.09,19.97,29.79,34.87,40.04,37630,41530,61960,72530,83280,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1032,Foresters,,40,30.8,0.022,26.34,54790,5.9,17.71,20.24,26.96,31.40,36.19,36840,42100,56080,65310,75280,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1041,Epidemiologists,,40,28.0,0.024,31.32,65140,2.4,23.99,27.87,31.57,35.92,40.05,49910,57970,65660,74720,83300,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1042,"Medical scientists, except epidemiologists",,**,**,**,36.96,76870,3.2,19.09,26.20,33.04,41.87,61.11,39710,54500,68720,87080,127110,,
MI,19820,"Detroit-Warren-Livonia, MI",19-1099,"Life scientists, all other",,80,26.4,0.042,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2012,Physicists,,50,13.9,0.031,53.66,111610,5.1,30.02,36.54,54.54,65.04,78.29,62440,76000,113440,135270,162840,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2021,Atmospheric and space scientists,,40,28.4,0.023,50.90,105860,11.8,26.53,36.96,47.22,59.48,78.46,55180,76880,98220,123730,163200,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2031,Chemists,,950,9.7,0.539,27.93,58100,2.5,17.62,20.76,24.85,33.40,43.14,36650,43180,51700,69460,89730,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2041,"Environmental scientists and specialists, including health",,360,18.0,0.203,31.99,66540,5.6,18.99,22.50,28.43,34.55,46.34,39490,46810,59140,71860,96390,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2042,"Geoscientists, except hydrologists and geographers",,120,32.2,0.070,33.34,69340,4.2,22.49,26.59,31.36,35.57,49.99,46790,55310,65230,73990,103990,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2043,Hydrologists,,40,37.8,0.024,33.35,69360,5.1,23.91,29.04,33.63,38.77,43.36,49730,60410,69950,80630,90180,,
MI,19820,"Detroit-Warren-Livonia, MI",19-2099,"Physical scientists, all other",,290,27.0,0.162,44.12,91770,5.1,22.21,34.11,46.50,55.50,64.45,46200,70950,96710,115440,134050,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3011,Economists,,70,20.6,0.041,40.04,83280,4.9,29.43,32.38,39.98,46.24,51.78,61220,67340,83150,96180,107700,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3021,Market research analysts,,3500,9.3,1.982,34.34,71420,2.3,18.26,23.21,31.91,43.83,56.25,37970,48280,66380,91170,116990,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3022,Survey researchers,,320,23.2,0.181,*,*,*,*,*,*,*,*,*,*,*,*,*,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3031,"Clinical, counseling, and school psychologists",,1600,15.0,0.908,37.60,78200,8.6,18.60,22.70,32.47,40.89,63.13,38690,47220,67540,85040,131310,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3039,"Psychologists, all other",,110,42.6,0.061,33.51,69690,27.8,12.21,13.68,38.59,46.44,51.44,25390,28450,80280,96600,106990,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3051,Urban and regional planners,,350,24.2,0.198,30.15,62720,2.7,21.19,24.32,28.29,34.07,42.20,44080,50590,58840,70860,87780,,
MI,19820,"Detroit-Warren-Livonia, MI",19-3099,"Social scientists and related workers, all other",,150,35.1,0.083,33.79,70290,7.4,15.02,24.32,33.70,44.75,53.38,31230,50590,70100,93080,111030,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4011,Agricultural and food science technicians,,**,**,**,15.90,33060,20.4,8.59,9.76,12.18,19.84,28.94,17870,20290,25340,41270,60200,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4021,Biological technicians,,**,**,**,19.69,40950,6.0,9.06,15.86,21.12,23.88,26.16,18850,32980,43930,49670,54400,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4031,Chemical technicians,,520,11.4,0.296,21.05,43790,2.9,13.72,16.89,21.23,24.68,28.77,28550,35120,44150,51340,59850,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4061,Social science research assistants,,**,**,**,19.89,41370,3.7,11.14,15.48,19.56,23.52,29.48,23170,32200,40680,48930,61310,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4091,"Environmental science and protection technicians, including health",,380,26.0,0.214,22.65,47110,3.4,16.29,19.25,22.66,25.46,30.32,33890,40040,47140,52960,63080,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4092,Forensic science technicians,,60,7.4,0.034,25.72,53500,6.2,14.09,17.65,27.58,32.23,35.66,29300,36710,57370,67040,74180,,
MI,19820,"Detroit-Warren-Livonia, MI",19-4099,"Life, physical, and social science technicians, all other",,780,18.8,0.442,19.27,40080,3.9,9.92,13.12,18.34,24.80,30.44,20630,27300,38150,51570,63310,,
