AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Area, ethnic, and cultural studies teachers, postsecondary",,160,23.6,0.068,*,99780,7.4,*,*,*,*,*,38500,57400,80610,129390,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Economics teachers, postsecondary",,410,14.4,0.176,*,85620,3.3,*,*,*,*,*,36290,56530,77890,104830,145260,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Geography teachers, postsecondary",,**,**,**,*,56940,3.6,*,*,*,*,*,31880,38570,54820,70540,88990,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Political science teachers, postsecondary",,820,34.6,0.356,*,76410,2.6,*,*,*,*,*,38970,53640,69720,94990,124330,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Psychology teachers, postsecondary",,750,17.6,0.325,*,64710,4.0,*,*,*,*,*,32960,42370,61480,79190,101010,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Sociology teachers, postsecondary",,240,31.2,0.104,*,68390,3.9,*,*,*,*,*,33300,44940,62860,83180,113670,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Health specialties teachers, postsecondary",,4210,27.0,1.832,*,104800,7.0,*,*,*,*,*,41720,59960,89200,144880,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Nursing instructors and teachers, postsecondary",,**,**,**,*,62870,3.0,*,*,*,*,*,33190,47730,61600,78230,93050,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Education teachers, postsecondary",,830,26.8,0.363,*,60450,4.2,*,*,*,*,*,28650,42200,59370,74150,96290,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Criminal justice and law enforcement teachers, postsecondary",,250,23.2,0.107,*,58960,4.6,*,*,*,*,*,24400,34140,56210,75060,98180,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Law teachers, postsecondary",,1030,27.4,0.448,*,112090,3.9,*,*,*,*,*,40770,66160,108220,147730,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Social work teachers, postsecondary",,**,**,**,*,66460,5.2,*,*,*,*,*,37200,51430,62890,79260,100640,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Art, drama, and music teachers, postsecondary",,1320,15.3,0.573,*,65450,5.1,*,*,*,*,*,32590,43320,60960,81510,108280,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Communications teachers, postsecondary",,580,25.7,0.251,*,61390,2.8,*,*,*,*,*,29790,45290,59380,76420,94820,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","English language and literature teachers, postsecondary",,1360,19.1,0.591,*,62250,3.9,*,*,*,*,*,31680,41640,56910,77420,102130,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Foreign language and literature teachers, postsecondary",,850,23.7,0.368,*,54440,3.5,*,*,*,*,*,31780,40560,50190,63710,82980,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","History teachers, postsecondary",,510,27.6,0.220,*,66800,2.5,*,*,*,*,*,34090,44890,62590,81890,106370,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Philosophy and religion teachers, postsecondary",,400,24.1,0.174,*,63110,6.3,*,*,*,*,*,29410,39430,59360,79780,104640,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Graduate teaching assistants,,1980,28.7,0.861,*,33590,6.5,*,*,*,*,*,16500,22010,32300,42940,52680,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Recreation and fitness studies teachers, postsecondary",,**,**,**,*,58360,7.7,*,*,*,*,*,30580,38990,55070,73810,92840,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, postsecondary",,640,20.7,0.276,24.85,51680,5.6,13.56,18.31,24.48,30.63,36.85,28210,38090,50910,63720,76640,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Postsecondary teachers, all other",,960,37.0,0.418,*,68820,8.4,*,*,*,*,*,29540,43550,59670,92830,114930,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Preschool teachers, except special education",,8700,6.2,3.781,14.65,30470,3.8,8.92,10.76,13.23,16.49,21.31,18540,22380,27520,34300,44330,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Kindergarten teachers, except special education",,2760,10.1,1.199,*,60850,8.4,*,*,*,*,*,28370,40450,53540,78300,103220,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Elementary school teachers, except special education",,25090,4.8,10.907,*,67170,7.0,*,*,*,*,*,37930,49480,66290,83050,101560,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Middle school teachers, except special and vocational education",,8100,12.1,3.521,*,68710,5.9,*,*,*,*,*,42820,50780,66310,83710,103430,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, middle school",,310,13.2,0.133,*,77150,7.2,*,*,*,*,*,49250,59830,74550,94400,114390,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Secondary school teachers, except special and vocational education",,15680,4.3,6.815,*,68340,5.6,*,*,*,*,*,42380,50290,65790,84350,102660,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, secondary school",,1600,9.5,0.696,*,71300,6.1,*,*,*,*,*,41920,52700,71190,89120,106820,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, preschool, kindergarten, and elementary school",,4340,5.2,1.889,*,72170,7.2,*,*,*,*,*,44260,53170,69850,89390,109040,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, middle school",,1430,10.1,0.620,*,74030,7.8,*,*,*,*,*,42780,52740,72760,92980,116020,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, secondary school",,2690,6.7,1.169,*,77550,8.6,*,*,*,*,*,44590,56510,76750,98470,118720,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Adult literacy, remedial education, and GED teachers and instructors",,600,20.2,0.262,21.33,44360,4.7,12.23,15.87,21.15,25.46,31.82,25430,33020,43990,52960,66190,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Self-enrichment education teachers,,2900,13.6,1.263,20.77,43210,5.3,8.01,12.20,18.02,27.31,36.20,16660,25380,37480,56800,75290,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Teachers and instructors, all other",,16250,2.9,7.064,*,44990,4.5,*,*,*,*,*,20980,27400,37000,60070,74880,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Archivists,,250,2.5,0.108,37.08,77130,1.8,23.50,29.32,38.11,44.57,50.16,48880,60990,79280,92710,104320,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Curators,,280,8.7,0.122,34.43,71610,1.6,17.16,23.84,34.30,41.01,50.56,35700,49590,71340,85290,105160,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Museum technicians and conservators,,1090,2.1,0.476,27.11,56400,3.5,14.29,17.60,25.05,34.21,42.17,29730,36600,52100,71150,87720,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Librarians,,3890,3.2,1.693,34.20,71130,2.6,21.17,26.41,33.64,41.06,49.66,44030,54930,69970,85400,103290,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Library technicians,,2110,6.4,0.917,21.30,44310,3.1,12.72,16.24,20.84,25.60,30.11,26450,33780,43340,53240,62640,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Audio-visual collections specialists,,130,39.1,0.056,20.26,42150,4.2,11.80,14.34,20.10,24.69,31.22,24550,29830,41800,51360,64940,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Farm and home management advisors,,40,45.6,0.018,23.39,48660,10.1,15.35,17.01,22.16,29.25,35.54,31920,35380,46090,60830,73930,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Instructional coordinators,,4180,6.3,1.818,35.48,73800,5.2,17.32,23.19,35.14,45.58,55.98,36030,48230,73090,94800,116440,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Teacher assistants,,16880,4.7,7.341,*,28470,6.5,*,*,*,*,*,17080,20370,26290,34270,45180,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Education, training, and library workers, all other",,2140,43.2,0.931,21.20,44090,8.7,9.19,12.38,19.82,26.46,35.80,19110,25740,41230,55030,74460,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Arts, design, entertainment, sports, and media occupations",major,52990,2.2,23.041,34.32,71390,2.0,14.03,21.02,31.13,42.88,55.82,29180,43720,64750,89180,116090,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Art directors,,640,15.3,0.278,36.33,75570,3.8,18.46,25.41,34.92,46.22,53.92,38410,52850,72640,96140,112160,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Fine artists, including painters, sculptors, and illustrators",,160,28.3,0.068,25.28,52580,12.4,9.43,16.31,25.59,34.68,43.02,19610,33930,53230,72130,89470,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Multi-media artists and animators,,520,20.2,0.227,27.32,56820,2.4,17.83,21.56,27.16,31.40,36.19,37090,44840,56500,65310,75270,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Artists and related workers, all other",,1560,0.0,0.676,38.67,80430,2.0,24.23,32.26,38.66,45.69,51.54,50400,67090,80410,95030,107210,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Commercial and industrial designers,,80,24.7,0.036,23.67,49240,8.0,14.84,16.51,21.00,28.60,35.64,30870,34340,43680,59480,74130,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Fashion designers,,**,**,**,17.81,37040,16.7,13.33,14.04,15.23,16.33,19.25,27720,29210,31690,33960,40030,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Floral designers,,590,14.1,0.256,13.40,27870,6.7,7.53,10.36,13.92,15.99,18.16,15660,21550,28950,33270,37770,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Graphic designers,,5000,7.2,2.172,28.92,60160,2.8,16.03,20.35,27.74,36.60,44.52,33350,42330,57690,76130,92600,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Interior designers,,1550,14.2,0.673,30.33,63090,3.1,16.89,20.83,27.28,36.41,49.11,35130,43320,56750,75730,102150,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Merchandise displayers and window trimmers,,520,12.3,0.227,15.99,33260,6.1,8.63,10.61,14.55,20.36,26.28,17950,22060,30270,42350,54670,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Set and exhibit designers,,370,17.0,0.161,26.12,54330,8.2,9.95,16.87,26.66,36.16,40.32,20690,35100,55440,75220,83860,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Designers, all other",,130,48.2,0.055,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Actors,,950,23.4,0.413,19.36,*,10.1,7.64,8.79,14.61,23.48,31.56,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Producers and directors,,2200,6.2,0.954,40.04,83280,2.7,19.88,26.59,37.69,48.75,62.12,41350,55310,78400,101410,129210,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Athletes and sports competitors,,390,33.6,0.168,*,67400,18.2,*,*,*,*,*,18960,27390,41680,66960,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Coaches and scouts,,2600,13.5,1.131,*,40910,6.4,*,*,*,*,*,16570,19790,34290,47810,70530,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Umpires, referees, and other sports officials",,**,**,**,*,33340,17.9,*,*,*,*,*,14720,15920,20090,55290,61750,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Choreographers,,400,36.3,0.172,23.31,48480,8.3,14.43,18.44,21.41,28.59,33.94,30010,38360,44530,59470,70590,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Music directors and composers,,190,31.2,0.084,21.44,44590,12.9,7.54,9.89,21.56,31.02,35.59,15690,20570,44850,64530,74020,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Musicians and singers,,560,43.6,0.243,28.70,*,9.4,13.14,22.34,27.27,35.09,41.05,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Entertainers and performers, sports and related workers, all other",,130,45.4,0.057,15.43,*,11.0,7.78,9.24,14.78,17.87,22.28,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Radio and television announcers,,290,14.5,0.126,41.97,87290,12.4,10.85,14.50,22.43,56.42,#,22570,30150,46660,117350,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Public address system and other announcers,,40,43.5,0.016,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Broadcast news analysts,,290,26.9,0.124,38.15,79350,13.1,17.97,25.84,30.18,39.81,65.02,37380,53760,62770,82810,135230,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Reporters and correspondents,,2410,9.1,1.049,32.25,67080,7.0,11.57,16.52,26.60,40.40,57.93,24060,34360,55330,84030,120500,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Public relations specialists,,14400,4.4,6.262,44.08,91690,2.7,20.85,27.72,38.83,52.20,75.19,43360,57650,80760,108580,156400,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Editors,,5510,7.3,2.394,31.56,65650,2.1,15.29,23.10,30.17,38.96,49.18,31810,48060,62750,81040,102290,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Technical writers,,2660,7.8,1.157,35.19,73190,1.4,22.23,27.64,34.24,41.61,49.86,46240,57490,71220,86550,103710,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Writers and authors,,2500,8.6,1.086,36.99,76930,3.9,19.66,26.97,35.49,45.69,53.65,40890,56100,73810,95030,111580,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Interpreters and translators,,1030,10.5,0.447,39.45,82060,14.0,12.30,20.65,31.48,57.58,76.45,25580,42960,65480,119770,159020,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Media and communication workers, all other",,360,17.2,0.157,27.65,57520,5.6,13.40,16.95,25.57,35.46,45.51,27870,35260,53180,73760,94650,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Audio and video equipment technicians,,880,20.7,0.382,23.02,47890,3.5,14.50,17.26,20.05,28.35,36.43,30150,35890,41700,58980,75770,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Broadcast technicians,,950,8.4,0.414,26.08,54240,6.1,9.19,14.86,26.76,37.65,42.70,19120,30900,55660,78310,88820,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Sound engineering technicians,,210,17.4,0.093,29.03,60380,5.3,13.05,18.99,30.91,37.94,45.02,27150,39500,64290,78910,93650,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Photographers,,630,10.0,0.275,25.99,54060,15.1,8.68,12.08,18.26,29.89,41.82,18050,25120,37990,62160,86990,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Camera operators, television, video, and motion picture",,450,11.2,0.194,30.87,64220,4.0,17.84,22.57,31.21,39.25,44.52,37100,46950,64910,81640,92590,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Film and video editors,,310,14.3,0.134,31.45,65410,6.1,14.12,17.36,27.72,39.93,52.35,29360,36110,57650,83050,108880,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Media and communication equipment workers, all other",,1070,4.3,0.464,44.33,92200,1.7,33.22,38.12,44.58,50.93,54.34,69100,79290,92730,105930,113020,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Healthcare practitioner and technical occupations,major,86480,3.6,37.600,38.04,79120,1.8,15.80,22.73,32.34,43.99,65.83,32860,47280,67270,91500,136940,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Chiropractors,,370,19.1,0.160,46.27,96240,24.7,14.64,21.29,31.39,53.06,#,30460,44280,65280,110350,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Dentists, general",,1510,7.9,0.658,91.87,191090,6.3,39.66,58.39,#,#,#,82500,121450,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Orthodontists,,**,**,**,106.26,221020,18.0,64.61,#,#,#,#,134380,#,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Dentists, all other specialists",,110,29.2,0.047,79.24,164830,17.3,42.45,58.42,75.99,#,#,88290,121520,158050,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Dietitians and nutritionists,,750,12.0,0.327,25.92,53910,4.6,12.16,18.10,25.63,32.34,38.66,25290,37640,53310,67280,80400,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Optometrists,,340,17.4,0.148,58.60,121880,14.2,13.96,41.76,50.41,66.04,#,29040,86850,104850,137370,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Pharmacists,,3240,7.9,1.409,52.03,108220,1.9,40.50,47.48,53.54,60.60,66.41,84240,98750,111360,126040,138140,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Anesthesiologists,,440,43.2,0.191,105.13,218670,15.4,73.72,#,#,#,#,153330,#,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Family and general practitioners,,1370,19.9,0.595,72.72,151260,6.6,33.96,53.63,69.80,#,#,70640,111550,145190,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Internists, general",,670,22.3,0.290,78.16,162560,7.9,53.06,59.58,66.66,#,#,110370,123920,138640,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Obstetricians and gynecologists,,540,21.2,0.236,103.12,214490,9.0,60.99,#,#,#,#,126850,#,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Pediatricians, general",,350,19.5,0.152,75.90,157880,11.4,24.02,59.30,71.58,#,#,49970,123340,148890,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Psychiatrists,,430,8.5,0.189,66.31,137930,5.6,23.69,32.73,70.63,#,#,49260,68080,146910,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Surgeons,,730,16.3,0.317,107.54,223670,6.7,64.85,#,#,#,#,134890,#,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Physicians and surgeons, all other",,3420,10.5,1.486,91.99,191330,4.4,50.67,71.65,#,#,#,105380,149020,#,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Physician assistants,,1290,15.2,0.560,41.02,85310,3.9,23.34,33.75,42.08,50.18,57.90,48540,70210,87520,104370,120440,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Podiatrists,,210,11.7,0.093,58.93,122570,12.7,24.08,32.77,46.58,78.70,#,50080,68150,96880,163700,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Registered nurses,,28670,5.0,12.464,35.21,73240,1.5,23.50,28.89,34.84,40.80,48.07,48890,60090,72470,84870,99990,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Audiologists,,280,29.0,0.121,31.77,66090,7.8,17.53,20.44,30.55,39.60,47.23,36450,42520,63540,82360,98240,,,
