AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Community and social service specialists, all other",,1130,14.1,21.07,43820,6.8,8.78,13.13,20.90,27.50,33.40,18270,27310,43470,57200,69460,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Clergy,,670,14.5,21.93,45620,8.1,9.91,13.53,19.50,28.09,34.30,20620,28140,40560,58420,71330,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Directors, religious activities and education",,260,37.1,24.35,50650,7.8,12.11,17.02,25.13,29.92,36.09,25200,35390,52270,62240,75060,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Religious workers, all other",,**,**,15.21,31630,14.9,6.91,9.09,14.83,18.45,23.98,14360,18910,30840,38370,49880,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Legal occupations,major,58970,2.0,56.97,118500,2.8,22.66,32.99,53.26,74.66,#,47140,68620,110790,155300,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Lawyers,,38000,2.9,69.73,145040,3.1,35.60,49.90,67.48,#,#,74040,103790,140350,#,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Administrative law judges, adjudicators, and hearing officers",,430,0.0,51.41,106930,2.0,29.78,39.88,53.11,65.94,74.42,61940,82960,110460,137160,154800,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Arbitrators, mediators, and conciliators",,230,22.5,48.05,99940,24.9,17.36,21.90,30.79,64.09,#,36110,45550,64040,133320,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Judges, magistrate judges, and magistrates",,90,1.8,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Paralegals and legal assistants,,9800,3.2,28.64,59580,2.4,17.47,20.76,27.34,34.36,42.10,36340,43180,56860,71470,87580,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Court reporters,,520,31.7,23.17,48190,2.8,19.89,21.15,22.94,24.73,28.63,41380,44000,47720,51440,59560,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Law clerks,,1100,11.6,27.13,56440,4.0,15.08,18.35,24.96,32.79,43.17,31360,38170,51920,68190,89780,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Title examiners, abstractors, and searchers",,800,22.8,19.22,39980,3.7,13.42,15.34,18.13,22.23,26.27,27910,31910,37720,46250,54640,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Legal support workers, all other",,8000,0.4,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Education, training, and library occupations",major,147760,2.9,27.59,57380,3.9,11.52,16.57,24.92,36.07,47.99,23970,34460,51820,75030,99820,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Business teachers, postsecondary",,2530,11.8,*,71390,5.9,*,*,*,*,*,29950,41150,64310,94150,126410,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Computer science teachers, postsecondary",,970,6.5,*,66130,6.8,*,*,*,*,*,26700,42140,60750,83090,111140,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Mathematical science teachers, postsecondary",,990,15.4,*,67010,3.5,*,*,*,*,*,30550,43620,61590,82560,114650,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Architecture teachers, postsecondary",,580,44.1,*,86000,5.2,*,*,*,*,*,46090,64600,85720,107690,129310,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Engineering teachers, postsecondary",,970,27.5,*,89520,5.5,*,*,*,*,*,46270,63630,81840,113460,139060,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Agricultural sciences teachers, postsecondary",,230,17.5,*,82980,4.1,*,*,*,*,*,48760,59120,76120,101550,131390,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Biological science teachers, postsecondary",,670,10.5,*,78670,5.0,*,*,*,*,*,36010,48510,68460,97780,139790,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Atmospheric, earth, marine, and space sciences teachers, postsecondary",,160,15.6,*,83900,6.3,*,*,*,*,*,43160,56760,77380,105290,132500,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Chemistry teachers, postsecondary",,400,7.3,*,74850,2.4,*,*,*,*,*,39770,52100,67160,91910,123850,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Environmental science teachers, postsecondary",,90,33.2,*,75020,3.8,*,*,*,*,*,34760,50220,74700,96200,114640,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Physics teachers, postsecondary",,400,16.7,*,86690,4.1,*,*,*,*,*,44400,58490,80810,111000,139030,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Anthropology and archeology teachers, postsecondary",,200,26.6,*,75300,4.5,*,*,*,*,*,42230,53860,70000,95290,113250,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Area, ethnic, and cultural studies teachers, postsecondary",,170,22.5,*,69480,3.7,*,*,*,*,*,38230,49590,64220,85200,110400,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Economics teachers, postsecondary",,520,9.0,*,84050,5.7,*,*,*,*,*,42530,56160,74200,100670,145920,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Geography teachers, postsecondary",,140,13.7,*,69180,8.5,*,*,*,*,*,42010,52840,63150,86560,106390,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Political science teachers, postsecondary",,970,28.8,*,77400,3.0,*,*,*,*,*,40920,54100,70020,96680,127080,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Psychology teachers, postsecondary",,900,11.7,*,61660,3.7,*,*,*,*,*,31870,41500,59960,75730,95080,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Sociology teachers, postsecondary",,320,7.9,*,69010,4.2,*,*,*,*,*,36070,51040,65390,82410,108490,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Social sciences teachers, postsecondary, all other",,80,5.9,*,65720,5.7,*,*,*,*,*,46100,51980,63910,76500,83800,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Health specialties teachers, postsecondary",,2650,34.1,*,108630,5.4,*,*,*,*,*,48040,64250,98150,143840,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Nursing instructors and teachers, postsecondary",,1030,41.2,*,71000,9.9,*,*,*,*,*,40320,52580,70370,83580,119210,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Education teachers, postsecondary",,1130,13.9,*,62380,3.9,*,*,*,*,*,30450,43680,59990,78520,101200,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Library science teachers, postsecondary",,80,12.9,*,60800,3.4,*,*,*,*,*,39300,45430,56970,75510,89080,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Criminal justice and law enforcement teachers, postsecondary",,370,16.2,*,56310,2.7,*,*,*,*,*,27270,38300,52600,67760,87900,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Law teachers, postsecondary",,1070,29.5,*,104240,4.1,*,*,*,*,*,43060,64400,100350,138340,#,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Social work teachers, postsecondary",,480,40.4,*,73170,10.2,*,*,*,*,*,44240,55380,69110,89890,115670,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Art, drama, and music teachers, postsecondary",,1460,14.3,*,56860,4.0,*,*,*,*,*,32350,38940,52090,69860,91500,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Communications teachers, postsecondary",,620,12.5,*,60530,2.5,*,*,*,*,*,30240,45140,58320,74790,94520,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","English language and literature teachers, postsecondary",,1620,11.8,*,60050,2.5,*,*,*,*,*,29990,39880,56840,75650,98910,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Foreign language and literature teachers, postsecondary",,890,18.5,*,54620,4.6,*,*,*,*,*,29370,36540,52170,65600,85510,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","History teachers, postsecondary",,610,13.9,*,65860,3.1,*,*,*,*,*,34260,45600,61240,80400,104250,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Philosophy and religion teachers, postsecondary",,440,12.3,*,60570,5.8,*,*,*,*,*,29240,39080,57940,75960,99980,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Graduate teaching assistants,,820,13.0,*,36400,8.3,*,*,*,*,*,21740,26890,32590,46180,58910,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Recreation and fitness studies teachers, postsecondary",,590,41.9,*,56320,2.3,*,*,*,*,*,30310,40380,55530,69900,84030,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, postsecondary",,710,14.4,21.95,45660,4.4,12.65,16.66,21.67,28.11,31.81,26310,34660,45080,58470,66170,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Postsecondary teachers, all other",,1050,24.5,*,66460,6.1,*,*,*,*,*,34070,46040,58710,80100,113010,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Preschool teachers, except special education",,8830,5.3,14.59,30340,3.7,8.55,10.27,13.16,16.64,22.56,17790,21360,27370,34610,46920,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Kindergarten teachers, except special education",,3030,8.0,*,64100,6.5,*,*,*,*,*,35240,44020,57970,80340,106310,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Elementary school teachers, except special education",,24910,3.9,*,63620,7.4,*,*,*,*,*,36720,46600,60950,78960,98050,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Middle school teachers, except special and vocational education",,9850,6.7,*,63820,5.6,*,*,*,*,*,40050,47290,60800,78280,96050,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, middle school",,360,12.5,*,70170,9.6,*,*,*,*,*,42500,51840,67270,86440,106370,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Secondary school teachers, except special and vocational education",,15850,5.0,*,65130,6.4,*,*,*,*,*,39420,47040,61130,80460,102300,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Vocational education teachers, secondary school",,1770,10.5,*,66260,6.0,*,*,*,*,*,36700,48340,64780,82980,102730,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, preschool, kindergarten, and elementary school",,4640,7.9,*,69740,7.4,*,*,*,*,*,42950,50720,66850,86640,107000,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, middle school",,2190,17.9,*,64770,8.1,*,*,*,*,*,35790,44560,60700,81500,106270,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Special education teachers, secondary school",,3230,8.0,*,77530,6.2,*,*,*,*,*,45800,58620,76580,97220,117530,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Adult literacy, remedial education, and GED teachers and instructors",,940,18.5,22.88,47580,4.7,12.61,15.34,21.82,26.90,36.70,26230,31910,45380,55950,76340,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Self-enrichment education teachers,,3390,15.8,22.92,47680,6.2,8.86,13.03,18.93,29.82,45.27,18420,27110,39370,62020,94150,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Teachers and instructors, all other",,9120,6.3,*,43630,5.0,*,*,*,*,*,23030,28110,34780,50350,78350,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Archivists,,330,21.7,34.07,70860,4.7,22.30,26.43,32.30,42.50,48.02,46390,54980,67180,88400,99890,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Curators,,230,8.1,34.81,72410,3.4,19.99,26.94,34.32,40.54,49.28,41590,56040,71390,84320,102490,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Museum technicians and conservators,,1080,1.7,26.29,54680,2.3,14.16,17.89,24.57,33.39,41.13,29460,37210,51100,69440,85550,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Librarians,,4430,4.3,32.45,67500,2.4,20.75,25.23,31.32,38.89,47.85,43170,52470,65140,80890,99530,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Library technicians,,2160,5.4,21.25,44210,2.8,12.78,16.24,21.11,25.37,29.95,26580,33770,43910,52770,62300,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Audio-visual collections specialists,,150,32.1,19.38,40300,3.6,11.62,14.09,19.03,23.67,29.34,24170,29320,39590,49230,61020,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Farm and home management advisors,,160,19.3,29.66,61680,4.4,19.96,23.88,29.84,36.10,40.28,41510,49670,62060,75090,83790,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Instructional coordinators,,3820,6.8,33.51,69690,5.7,16.83,21.91,31.96,44.07,54.92,35010,45570,66490,91660,114240,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Teacher assistants,,18770,3.2,*,28090,5.9,*,*,*,*,*,17410,20390,26810,33420,42670,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Education, training, and library workers, all other",,1600,26.5,17.83,37080,13.4,8.34,9.50,13.06,21.69,36.95,17350,19760,27160,45110,76850,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Arts, design, entertainment, sports, and media occupations",major,55020,2.5,33.47,69620,1.9,13.13,20.07,30.06,42.10,56.84,27300,41760,62530,87570,118220,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Art directors,,600,13.1,35.20,73220,4.2,17.49,24.10,34.31,44.40,52.51,36370,50120,71370,92350,109230,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Fine artists, including painters, sculptors, and illustrators",,170,27.6,25.66,53380,8.5,10.13,17.95,26.77,33.05,38.91,21070,37330,55680,68730,80940,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Multi-media artists and animators,,590,18.7,29.01,60340,6.0,18.82,22.36,27.18,31.38,39.44,39150,46520,56530,65270,82030,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Artists and related workers, all other",,1560,0.3,36.38,75670,2.4,20.79,29.98,37.21,44.54,49.09,43250,62360,77390,92640,102100,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Commercial and industrial designers,,**,**,25.47,52980,6.2,15.98,19.87,24.28,28.93,38.16,33230,41320,50510,60170,79380,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Floral designers,,730,19.6,13.25,27560,6.2,7.37,9.85,13.85,15.73,18.74,15330,20500,28820,32730,38980,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Graphic designers,,5190,7.3,27.21,56590,3.2,14.28,19.11,25.50,34.39,43.31,29700,39750,53030,71530,90080,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Interior designers,,1640,16.0,30.38,63190,6.1,16.12,19.99,28.62,38.56,49.27,33530,41590,59520,80200,102490,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Merchandise displayers and window trimmers,,550,8.9,14.51,30190,7.8,8.44,9.33,12.49,18.76,24.74,17550,19410,25980,39010,51460,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Set and exhibit designers,,360,9.9,25.09,52190,8.6,9.41,17.02,26.01,33.87,38.48,19570,35400,54100,70440,80050,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Designers, all other",,130,47.5,16.13,33550,24.8,6.53,7.10,9.06,25.74,32.38,13590,14760,18850,53540,67350,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Actors,,**,**,19.75,*,10.0,7.36,10.36,15.20,22.48,30.06,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Producers and directors,,1930,6.2,37.06,77090,2.9,20.09,25.50,35.39,45.57,56.25,41790,53040,73610,94780,117010,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Athletes and sports competitors,,300,45.4,*,*,*,*,*,*,*,*,*,*,*,*,*,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Coaches and scouts,,3250,13.2,*,44970,6.3,*,*,*,*,*,17540,22210,36790,52190,74030,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Umpires, referees, and other sports officials",,140,38.5,*,33060,12.4,*,*,*,*,*,13870,16170,23760,53260,61010,True,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Dancers,,330,41.5,22.92,*,22.1,7.48,7.97,15.82,30.20,59.55,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Choreographers,,**,**,23.52,48920,17.5,12.91,14.53,23.55,28.71,36.78,26860,30210,48990,59720,76500,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Music directors and composers,,100,29.2,19.36,40270,14.9,7.05,9.08,17.87,28.52,36.31,14670,18890,37160,59330,75520,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Musicians and singers,,**,**,26.47,*,17.5,7.79,8.86,24.22,33.76,57.37,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Entertainers and performers, sports and related workers, all other",,120,31.8,14.52,*,11.2,8.74,10.11,12.12,16.49,20.13,*,*,*,*,*,,True,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Public address system and other announcers,,80,49.1,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Broadcast news analysts,,260,36.8,40.01,83220,14.5,14.99,23.62,29.54,44.15,#,31180,49120,61450,91830,#,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Reporters and correspondents,,2320,11.2,33.57,69830,6.2,13.56,18.93,29.07,44.30,59.56,28210,39380,60460,92140,123890,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Public relations specialists,,15530,4.1,43.74,90970,2.7,20.02,27.65,38.57,52.55,76.16,41640,57510,80220,109300,158410,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Editors,,5440,7.1,30.23,62880,2.3,13.35,21.49,28.99,38.08,48.25,27760,44700,60290,79210,100370,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Technical writers,,2400,7.4,33.53,69750,1.1,21.76,26.27,32.85,39.72,47.41,45270,54640,68320,82620,98610,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Writers and authors,,2440,6.3,35.25,73320,3.4,18.68,25.19,33.85,44.05,51.90,38860,52400,70410,91620,107940,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Interpreters and translators,,1180,11.3,35.23,73280,16.2,9.03,15.94,28.82,51.65,72.77,18780,33160,59950,107430,151360,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division","Media and communication workers, all other",,360,18.7,27.82,57880,6.0,12.68,17.12,26.24,37.78,47.25,26380,35610,54580,78570,98280,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",Audio and video equipment technicians,,930,19.8,22.40,46580,3.9,14.30,16.85,19.54,27.55,35.17,29740,35040,40640,57300,73160,,,
