AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,2010,15.2,1.347,0.7,,24.18,50300,4.6,13.17,16.17,21,29.18,38.42,27390,33630,43690,60690,79910,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,240,34.8,0.16,0.93,,19.21,39950,8.4,12.02,14.36,17.45,20.04,29.59,25000,29880,36300,41690,61540,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,2570,9.6,1.717,0.77,,27.8,57810,6.2,16.5,20.93,26.75,33.61,40.31,34320,43530,55650,69910,83840,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,1350,13.9,0.905,0.76,,32.4,67400,5.7,16.73,21.3,30.51,41.76,50.11,34790,44310,63460,86850,104230,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,940,23.7,0.626,0.78,,30.97,64410,14.2,14.6,17.5,24.8,46.18,57.55,30360,36390,51570,96050,119710,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,580,4.3,0.391,0.98,,32.16,66890,10.6,19.73,25.11,29.19,43.01,46.92,41040,52230,60720,89470,97600,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,560,14.3,0.372,0.93,,22.9,47620,5.7,13.51,16.24,19.17,25.79,38.73,28100,33770,39880,53640,80560,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,630,0.6,0.418,0.7,,41.24,85790,7.6,31.84,34.53,38.86,47.5,54.76,66220,71810,80830,98800,113910,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,3380,9.4,2.263,0.82,,19.18,39900,3.4,12.74,14.24,17.34,23.16,29.26,26490,29620,36070,48170,60870,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,470,15.3,0.315,0.78,,22.63,47060,4.4,15.51,17.01,19.72,24.66,36.91,32260,35390,41020,51280,76780,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,930,23.8,0.622,0.94,,21.07,43830,2.7,15,16.48,18.78,24.07,30.26,31200,34280,39050,50060,62940,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,460,16.8,0.309,0.85,,30.44,63320,8.7,12.33,15.64,27.66,37.68,57.56,25650,32530,57540,78370,119730,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,250,11.1,0.165,1.11,,20.24,42090,6.6,11.47,12.28,18.41,24.62,30.18,23870,25550,38290,51210,62780,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,140,37.2,0.092,1.43,,19.39,40340,6,11.67,13.47,16.98,23.89,29.22,24270,28010,35310,49690,60780,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,11680,3.3,7.812,1,,56.61,117740,5,23.15,31.47,45.72,72.84,#,48160,65460,95100,151520,#,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,7570,4.4,5.062,1.13,,69.26,144060,5.1,33.38,41.9,59.28,83.07,#,69430,87160,123300,172790,#,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,120,4.4,0.078,0.8,,61.49,127890,2.4,35.61,52.69,60.67,72.61,76.32,74070,109600,126200,151040,158740,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,60,48.3,0.04,0.97,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,2640,16.2,1.763,0.78,,32.26,67110,2.8,20.98,26.25,30.68,38.07,46.34,43630,54600,63820,79190,96390,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,**,**,**,**,,30.12,62650,2.5,20.28,23.01,27.92,34.63,42.55,42190,47860,58070,72040,88500,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,970,12.4,0.646,2.1,,21.51,44740,8.2,12.97,14.44,18.13,24.47,33.08,26980,30040,37720,50900,68810,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,89170,2.3,59.646,0.99,,31.39,65290,3,13.59,17.25,26.34,41.57,55,28270,35890,54790,86460,114400,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,630,9.8,0.419,0.73,,*,118900,6.7,*,*,*,*,*,48750,61820,116200,160290,197550,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,290,13.9,0.196,0.91,,*,135310,8.3,*,*,*,*,*,59720,87320,126950,171810,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,650,13,0.432,1.24,,*,118100,6.1,*,*,*,*,*,51960,71050,113800,156580,195450,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,390,9.1,0.261,1.06,,*,130910,8.9,*,*,*,*,*,62150,95840,126340,160630,202460,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,680,12.9,0.457,1.26,,*,143420,5.8,*,*,*,*,*,65220,90870,132140,183500,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,170,16.9,0.117,1.56,,*,134920,7.2,*,*,*,*,*,72850,94830,126710,178090,206070,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,250,22.8,0.165,1.13,,*,118250,7.9,*,*,*,*,*,60050,82480,119750,150060,175470,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,140,14.8,0.093,1,,*,144430,10.5,*,*,*,*,*,63510,97620,131850,181200,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,70,19.6,0.046,1.16,,*,117490,5.3,*,*,*,*,*,62520,79180,116380,150840,182170,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,80,30.6,0.051,0.71,,*,109740,13.4,*,*,*,*,*,47200,64440,94460,127360,198340,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,90,17.1,0.058,0.64,,*,162330,12.3,*,*,*,*,*,65640,110250,155670,200470,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,140,9.8,0.094,0.87,,*,129820,6.7,*,*,*,*,*,57610,89760,123200,161130,205460,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,530,27.2,0.354,1.39,,*,94700,10.2,*,*,*,*,*,43670,52640,79970,132980,166420,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,100,15.2,0.069,0.73,,*,119800,5.8,*,*,*,*,*,67480,88780,116510,149410,170380,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,270,28.5,0.182,1.59,,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,**,**,**,**,,*,125710,8.2,*,*,*,*,*,59390,83900,117110,156400,202680,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,280,15.4,0.185,0.46,,*,102160,9.7,*,*,*,*,*,43530,59410,98950,127440,176100,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,450,28.1,0.302,0.72,,*,70330,12.3,*,*,*,*,*,41300,46030,55680,88640,127580,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,60,7.6,0.038,1.28,,*,128110,6.9,*,*,*,*,*,75470,98300,132550,159480,187040,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,170,28.9,0.112,1.02,,*,155710,10.1,*,*,*,*,*,39580,83240,149270,202700,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,810,9.3,0.541,0.85,,*,111370,7.5,*,*,*,*,*,51080,61360,106200,150710,186040,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,200,16.8,0.135,0.68,,*,124400,7.3,*,*,*,*,*,68300,89610,117250,153960,191370,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,670,14.1,0.447,0.97,,*,121070,5.1,*,*,*,*,*,62720,85690,119770,157500,191250,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,370,8.1,0.25,1.48,,*,127820,5.7,*,*,*,*,*,68900,102330,135900,157800,180860,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,180,15.7,0.117,0.82,,*,114750,6,*,*,*,*,*,59520,85260,111250,147530,169910,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,230,31.2,0.157,0.98,,*,134000,16.6,*,*,*,*,*,56750,76570,108190,162120,#,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,230,19.8,0.152,1.4,,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,850,19.9,0.57,0.75,,38.89,80890,8.5,21.04,24.47,35.86,48.63,65,43770,50900,74590,101140,135190,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,4590,14.7,3.068,1.04,,17.73,36890,4.2,11.68,13.17,15.58,19.55,24.99,24290,27380,32400,40660,51980,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,600,9.1,0.402,0.47,,*,64610,7.9,*,*,*,*,*,34930,47010,59720,84260,99010,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,11710,12.4,7.833,0.8,,*,70620,2.7,*,*,*,*,*,44510,53490,67690,88110,100450,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,3180,31.6,2.125,0.5,,*,76230,4.9,*,*,*,*,*,52190,59250,73260,91460,105140,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,9060,8.7,6.061,0.86,,*,83900,1.3,*,*,*,*,*,57660,70780,87510,98250,105450,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,290,42.5,0.193,0.38,,*,78980,3.5,*,*,*,*,*,59080,70610,79550,89720,99730,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,1120,29.9,0.751,0.57,,*,62930,8.2,*,*,*,*,*,31300,41970,60090,81790,99630,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,230,47,0.156,0.27,,*,73100,4.7,*,*,*,*,*,43850,58130,73670,90320,100840,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,680,24.8,0.453,0.47,,*,82850,3,*,*,*,*,*,57310,70220,86310,98070,105550,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,**,**,**,**,,*,80970,4.5,*,*,*,*,*,50390,67400,84150,94740,101130,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,**,**,**,**,,39.34,81830,2.7,31.27,34.44,38.65,44.85,49.92,65050,71640,80390,93300,103840,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,3850,15.8,2.577,1.5,,21.87,45480,4,12.79,15.95,21.03,27.33,31.02,26610,33170,43740,56840,64530,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,7530,16.7,5.037,1.26,,18.9,39300,3.2,13.34,15.49,17.31,19.34,30.71,27750,32220,36000,40220,63870,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,6500,16.3,4.351,2,,*,59340,9.6,*,*,*,*,*,26920,31830,44990,76700,116330,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,80,18.9,0.053,0.61,,31.19,64870,7.4,14.08,20.75,28.96,40.05,48.43,29290,43160,60240,83310,100730,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,110,24.2,0.071,0.79,,21.12,43930,4.2,13.05,14.84,20.44,25.37,30.93,27150,30870,42520,52760,64340,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,850,7.3,0.57,0.62,,37.43,77860,2.9,25.55,29.85,35.87,44.61,54.01,53140,62080,74610,92780,112340,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,1050,7.3,0.701,1.16,,20.55,42750,4.4,13.4,16.39,20.52,23.96,28.43,27880,34090,42670,49850,59130,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,1490,10.3,1,0.83,,36.97,76890,3.7,20.68,25.15,34.32,50.61,59.64,43010,52300,71390,105280,124040,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,3110,4.2,2.079,2.22,,*,37730,11.6,*,*,*,*,*,26020,28240,38290,47280,51070,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,13700,10.7,9.167,1,,*,34110,2,*,*,*,*,*,25670,28120,32590,38630,46380,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,2510,11.5,1.679,1.91,,26.95,56050,5.8,12.71,16.41,24.3,34.2,47.72,26430,34130,50550,71140,99270,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,18720,5.7,12.524,0.91,,29,60320,1.8,13.14,17.25,25.51,36,48.58,27330,35880,53050,74880,101050,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,390,11.6,0.262,0.9,,50.64,105340,4.4,29.34,34.25,47.27,60.92,77.28,61030,71250,98320,126710,160730,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,**,**,**,**,,23.68,49260,3.7,19.49,21.02,23.6,26.93,29.01,40530,43720,49080,56010,60350,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,80,34.5,0.055,0.65,,32.2,66970,11.9,15.61,17.82,25.23,36.15,58.2,32460,37060,52480,75190,121050,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,280,13,0.189,0.95,,39.8,82770,4.5,20.94,28.69,38.71,49.75,61.47,43550,59680,80510,103470,127860,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,**,**,**,**,,18.92,39340,3.9,15.33,16.07,17.3,18.5,26.5,31900,33420,35980,38490,55110,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,310,16.3,0.205,0.92,,39.98,83160,9,22.22,27.05,35,49.64,64.71,46230,56270,72790,103250,134600,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,240,28.8,0.159,1.06,,36.7,76330,10.7,16.24,21.67,28.55,42.09,68.76,33780,45080,59370,87550,143020,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,560,29.4,0.375,1.32,,15.43,32090,4.4,11.95,12.84,14.41,17.33,20.99,24850,26710,29980,36050,43650,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,2280,8.5,1.522,1.04,,26.52,55170,2.4,14.43,19.09,24.92,33.32,39.1,30010,39720,51820,69300,81330,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,760,12.6,0.508,1.23,,32.68,67970,4,20.5,24.7,32.32,38.66,46.92,42650,51380,67220,80410,97590,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,1060,13.8,0.709,0.74,,16.3,33910,4.3,12.37,13.15,14.47,17.94,23.54,25720,27360,30100,37310,48960,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,50,37.2,0.033,0.4,,25.14,52300,12.2,12.92,14.68,21.96,34.3,44.2,26880,30530,45680,71340,91940,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,170,25.4,0.117,1.61,,45.8,95260,9.5,20.93,27.1,42.91,66.96,78.33,43530,56360,89250,139280,162920,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,740,15.2,0.492,0.56,,30.83,64130,5.5,11.8,18.39,27.87,41.34,50.39,24550,38260,57960,85980,104810,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,2440,28.2,1.631,0.99,,*,50910,6,*,*,*,*,*,26080,31920,47440,61180,78570,True,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,90,17.4,0.057,0.8,,23.49,48860,13.1,12.58,16.69,21.43,28.52,34.87,26160,34720,44570,59320,72520,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,210,32.5,0.138,0.49,,30.6,*,8.2,11.78,14.34,22.49,36.81,61.43,*,*,*,*,*,,True
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,340,29.4,0.226,2.1,,*,*,*,*,*,*,*,*,*,*,*,*,*,,True
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,150,12.7,0.1,0.5,,38.47,80020,9.8,14.71,18.25,26.92,40.11,85.26,30610,37950,55990,83420,177340,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,330,12.5,0.218,0.73,,36.25,75400,9.4,14.87,17.99,25.25,38.2,72.47,30930,37420,52520,79460,150740,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,2000,8.7,1.337,0.8,,33.8,70310,2.6,17.58,23.11,33.01,40.52,51.79,36570,48070,68650,84280,107730,,
41740,"San Diego-Carlsbad, CA",4,0,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,650,15.8,0.436,0.67,,31.04,64570,6.9,13.74,18.51,26.95,38.13,49.03,28570,38500,56060,79300,101970,,
